datetime,date,time,archivo_origen,luft_temperatur_c,luft_feuchte_percent,wind_geschwindigkeit_m_s,wind_richtung,wind_geschwindigkeit_standardabweichung_m_s,wind_richtung_standardabweichung,umwelt_blatt_feuchte_percent,niederschlag_nebelwasser_mm,niederschlag_nebelwasser_ml
2025-02-16T05:30:00Z,16.02.25,05:30:00,OYA_1128 02_2025.xlsx,16.7,87.4,1.79,29.1,0.291,12.4,10.2,NA,0
2025-02-16T05:40:00Z,16.02.25,05:40:00,OYA_1128 02_2025.xlsx,16.8,86.2,2.21,39.6,0.282,6.7,9.98,NA,0
2025-02-16T05:50:00Z,16.02.25,05:50:00,OYA_1128 02_2025.xlsx,16.9,85.3,1.8,18.4,0.215,13,9.76,NA,0
2025-02-16T06:00:00Z,16.02.25,06:00:00,OYA_1128 02_2025.xlsx,16.8,84.9,2,20.8,0.257,10.2,9.52,NA,0
2025-02-16T06:10:00Z,16.02.25,06:10:00,OYA_1128 02_2025.xlsx,16.8,84.6,1.67,18.2,0.17,11.9,9.41,NA,0
2025-02-16T06:20:00Z,16.02.25,06:20:00,OYA_1128 02_2025.xlsx,16.7,84.6,2.14,42.9,0.288,7.1,9.5,NA,0
2025-02-16T06:30:00Z,16.02.25,06:30:00,OYA_1128 02_2025.xlsx,16.7,85.3,2.17,37.7,0.21,6.16,9.86,NA,0
2025-02-16T06:40:00Z,16.02.25,06:40:00,OYA_1128 02_2025.xlsx,16.6,85.1,2.43,38,0.306,6.71,10.4,NA,0
2025-02-16T06:50:00Z,16.02.25,06:50:00,OYA_1128 02_2025.xlsx,16.3,86.3,2.21,37.5,0.697,8.66,11.2,NA,0
2025-02-16T07:00:00Z,16.02.25,07:00:00,OYA_1128 02_2025.xlsx,16.1,87.1,2.85,41.9,0.499,7.01,12.5,NA,0
2025-02-16T07:10:00Z,16.02.25,07:10:00,OYA_1128 02_2025.xlsx,15.9,87.8,2.67,22.9,0.31,10.9,14,NA,0
2025-02-16T07:20:00Z,16.02.25,07:20:00,OYA_1128 02_2025.xlsx,15.8,88.4,2.28,25.6,0.396,7.68,15.4,NA,0
2025-02-16T07:30:00Z,16.02.25,07:30:00,OYA_1128 02_2025.xlsx,15.6,89,2.13,48.5,0.393,7.38,17.3,NA,0
2025-02-16T07:40:00Z,16.02.25,07:40:00,OYA_1128 02_2025.xlsx,15.6,89.6,2.49,53,0.349,9.98,20.2,NA,0
2025-02-16T07:50:00Z,16.02.25,07:50:00,OYA_1128 02_2025.xlsx,15.7,90.2,2.21,62.3,0.384,13.3,23.2,NA,0
2025-02-16T08:00:00Z,16.02.25,08:00:00,OYA_1128 02_2025.xlsx,15.7,90.2,2.35,90.5,0.354,7.65,26.3,NA,0
2025-02-16T08:10:00Z,16.02.25,08:10:00,OYA_1128 02_2025.xlsx,15.5,90.8,2.96,91.8,0.347,7.78,29.9,NA,0
2025-02-16T08:20:00Z,16.02.25,08:20:00,OYA_1128 02_2025.xlsx,15.6,91.2,3.41,79.7,0.563,6.08,32.9,NA,0
2025-02-16T08:30:00Z,16.02.25,08:30:00,OYA_1128 02_2025.xlsx,15.6,91.1,3.34,79.4,0.408,7.86,35.6,NA,0
2025-02-16T08:40:00Z,16.02.25,08:40:00,OYA_1128 02_2025.xlsx,15.6,91.1,2.69,49.5,0.329,10.8,38.3,NA,0
2025-02-16T08:50:00Z,16.02.25,08:50:00,OYA_1128 02_2025.xlsx,15.6,91.3,2.45,53.7,0.331,9.33,41.7,NA,0
2025-02-16T09:00:00Z,16.02.25,09:00:00,OYA_1128 02_2025.xlsx,15.7,91.4,3.11,60.8,0.422,8,48.7,NA,0
2025-02-16T09:10:00Z,16.02.25,09:10:00,OYA_1128 02_2025.xlsx,15.7,91.4,2.74,63.8,0.551,7.89,54.2,NA,0
2025-02-16T09:20:00Z,16.02.25,09:20:00,OYA_1128 02_2025.xlsx,15.6,91.6,2.3,61.4,0.349,8.73,57.1,NA,0
2025-02-16T09:30:00Z,16.02.25,09:30:00,OYA_1128 02_2025.xlsx,15.5,91.7,2.75,56.9,0.372,8.7,61.2,NA,0
2025-02-16T09:40:00Z,16.02.25,09:40:00,OYA_1128 02_2025.xlsx,15.5,92.1,2.72,42.7,0.375,7.94,64.7,NA,0
2025-02-16T09:50:00Z,16.02.25,09:50:00,OYA_1128 02_2025.xlsx,15.5,92,2.31,32.7,0.421,7.52,66.7,NA,0
2025-02-16T10:00:00Z,16.02.25,10:00:00,OYA_1128 02_2025.xlsx,15.2,92.1,2.49,26.9,0.272,13.8,68.7,NA,0
2025-02-16T10:10:00Z,16.02.25,10:10:00,OYA_1128 02_2025.xlsx,15,92.8,2.45,42.4,0.19,6.15,72.9,NA,0
2025-02-16T10:20:00Z,16.02.25,10:20:00,OYA_1128 02_2025.xlsx,15,92.9,2.11,36.5,0.381,9.88,75.5,NA,0
2025-02-16T10:30:00Z,16.02.25,10:30:00,OYA_1128 02_2025.xlsx,15,93.3,1.8,27.2,0.405,7.68,76.7,NA,0
2025-02-16T10:40:00Z,16.02.25,10:40:00,OYA_1128 02_2025.xlsx,15.2,93.6,1.95,36.9,0.433,5.77,77.5,NA,0
2025-02-16T10:50:00Z,16.02.25,10:50:00,OYA_1128 02_2025.xlsx,15.2,92.9,1.9,59.1,0.215,6.46,78.2,NA,0
2025-02-16T11:00:00Z,16.02.25,11:00:00,OYA_1128 02_2025.xlsx,15.4,93.4,2.21,49.5,0.297,9.75,78.9,NA,0
2025-02-16T11:10:00Z,16.02.25,11:10:00,OYA_1128 02_2025.xlsx,15.9,92.9,2.16,58.7,0.277,6.83,77.1,NA,0
2025-02-16T11:20:00Z,16.02.25,11:20:00,OYA_1128 02_2025.xlsx,16.4,91.3,1.54,71,0.172,7.85,74.3,NA,0
2025-02-16T11:30:00Z,16.02.25,11:30:00,OYA_1128 02_2025.xlsx,16.7,89.7,1.09,75.1,0.219,9.28,72.7,NA,0
2025-02-16T11:40:00Z,16.02.25,11:40:00,OYA_1128 02_2025.xlsx,16.9,88.1,0.896,72.9,0.173,15.7,71.7,NA,0
2025-02-16T11:50:00Z,16.02.25,11:50:00,OYA_1128 02_2025.xlsx,17.3,86.4,1.14,25.1,0.347,23.9,70.3,NA,0
2025-02-16T12:00:00Z,16.02.25,12:00:00,OYA_1128 02_2025.xlsx,18.1,83.6,1,0.899,0.245,39.4,67.9,NA,0
2025-02-16T12:10:00Z,16.02.25,12:10:00,OYA_1128 02_2025.xlsx,18.8,80.1,0.978,42.8,0.282,18.8,63.1,NA,0
2025-02-16T12:20:00Z,16.02.25,12:20:00,OYA_1128 02_2025.xlsx,19.9,75.8,2.02,30.9,0.733,19.9,54,NA,0
2025-02-16T12:30:00Z,16.02.25,12:30:00,OYA_1128 02_2025.xlsx,20.4,73,2.03,5.33,0.471,17.3,36.5,NA,0
2025-02-16T12:40:00Z,16.02.25,12:40:00,OYA_1128 02_2025.xlsx,20.7,70.5,1.49,255,0.403,25.5,19.5,NA,0
2025-02-16T12:50:00Z,16.02.25,12:50:00,OYA_1128 02_2025.xlsx,20.5,71.3,1.73,259,0.61,17.6,7.86,NA,0
2025-02-16T13:00:00Z,16.02.25,13:00:00,OYA_1128 02_2025.xlsx,19.8,72.6,3.06,251,0.449,14.4,2.67,NA,0
2025-02-16T13:10:00Z,16.02.25,13:10:00,OYA_1128 02_2025.xlsx,19.5,75.6,2.49,240,0.458,18.4,1,NA,0
2025-02-16T13:20:00Z,16.02.25,13:20:00,OYA_1128 02_2025.xlsx,20,73.7,1.99,221,0.699,27,0.372,NA,0
2025-02-16T13:30:00Z,16.02.25,13:30:00,OYA_1128 02_2025.xlsx,20.1,73.2,2.18,224,0.605,37.1,0.078,NA,0
2025-02-16T13:40:00Z,16.02.25,13:40:00,OYA_1128 02_2025.xlsx,20.6,71.5,1.55,256,0.802,37,0,NA,0
2025-02-16T13:50:00Z,16.02.25,13:50:00,OYA_1128 02_2025.xlsx,20.9,69.8,2.7,256,0.911,25.4,0,NA,0
2025-02-16T14:00:00Z,16.02.25,14:00:00,OYA_1128 02_2025.xlsx,20.8,70.5,2.56,238,0.885,27.5,0,NA,0
2025-02-16T14:10:00Z,16.02.25,14:10:00,OYA_1128 02_2025.xlsx,20.8,70,2.95,240,0.893,20.7,0,NA,0
2025-02-16T14:20:00Z,16.02.25,14:20:00,OYA_1128 02_2025.xlsx,20.8,70.3,3.43,226,0.74,23.7,0,NA,0
2025-02-16T14:30:00Z,16.02.25,14:30:00,OYA_1128 02_2025.xlsx,20.8,69.5,3.22,234,0.94,22.2,0,NA,0
2025-02-16T14:40:00Z,16.02.25,14:40:00,OYA_1128 02_2025.xlsx,20.8,69,3.07,237,1.29,26.5,0,NA,0
2025-02-16T14:50:00Z,16.02.25,14:50:00,OYA_1128 02_2025.xlsx,20.6,69.1,3.45,243,1.01,21.3,0,NA,0
2025-02-16T15:00:00Z,16.02.25,15:00:00,OYA_1128 02_2025.xlsx,20.9,68.9,2.66,256,0.905,29.7,0,NA,0
2025-02-16T15:10:00Z,16.02.25,15:10:00,OYA_1128 02_2025.xlsx,21.7,65.6,3.4,240,0.981,22.1,0,NA,0
2025-02-16T15:20:00Z,16.02.25,15:20:00,OYA_1128 02_2025.xlsx,21.8,65,3.66,237,1.12,23.3,0,NA,0
2025-02-16T15:30:00Z,16.02.25,15:30:00,OYA_1128 02_2025.xlsx,21.6,65.6,4.64,253,0.901,20.2,0,NA,0
2025-02-16T15:40:00Z,16.02.25,15:40:00,OYA_1128 02_2025.xlsx,21.6,64.9,4.48,232,0.993,23.3,0,NA,0
2025-02-16T15:50:00Z,16.02.25,15:50:00,OYA_1128 02_2025.xlsx,21.3,65.8,3.56,240,1.12,20.2,0,NA,0
2025-02-16T16:00:00Z,16.02.25,16:00:00,OYA_1128 02_2025.xlsx,21.3,65.9,4.46,260,1.06,18.8,0,NA,0
2025-02-16T16:10:00Z,16.02.25,16:10:00,OYA_1128 02_2025.xlsx,21.2,65.8,4.32,251,1.1,22.3,0,NA,0
2025-02-16T16:20:00Z,16.02.25,16:20:00,OYA_1128 02_2025.xlsx,21.3,65,4.68,256,0.932,18.3,0,NA,0
2025-02-16T16:30:00Z,16.02.25,16:30:00,OYA_1128 02_2025.xlsx,21.3,65.1,4.92,266,1.16,22.2,0.01,NA,0
2025-02-16T16:40:00Z,16.02.25,16:40:00,OYA_1128 02_2025.xlsx,21.5,64.5,4.14,228,0.95,24.1,0.035,NA,0
2025-02-16T16:50:00Z,16.02.25,16:50:00,OYA_1128 02_2025.xlsx,22,62.2,4.39,233,1.17,20.5,0.004,NA,0
2025-02-16T17:00:00Z,16.02.25,17:00:00,OYA_1128 02_2025.xlsx,21.8,62.6,4.57,233,1.24,21.6,0.003,NA,0
2025-02-16T17:10:00Z,16.02.25,17:10:00,OYA_1128 02_2025.xlsx,21.6,63,4.42,239,1.11,21.9,0.039,NA,0
2025-02-16T17:20:00Z,16.02.25,17:20:00,OYA_1128 02_2025.xlsx,21.5,63.3,4.89,224,1.03,18.4,0.086,NA,0
2025-02-16T17:30:00Z,16.02.25,17:30:00,OYA_1128 02_2025.xlsx,21.5,63.4,4.07,229,1.03,31.2,0.117,NA,0
2025-02-16T17:40:00Z,16.02.25,17:40:00,OYA_1128 02_2025.xlsx,21.5,62.7,4.78,232,0.968,16.4,0.121,NA,0
2025-02-16T17:50:00Z,16.02.25,17:50:00,OYA_1128 02_2025.xlsx,21.6,62.9,4.32,240,1.26,20.7,0.14,NA,0
2025-02-16T18:00:00Z,16.02.25,18:00:00,OYA_1128 02_2025.xlsx,21.7,62.3,4.97,230,0.996,18.2,0.136,NA,0
2025-02-16T18:10:00Z,16.02.25,18:10:00,OYA_1128 02_2025.xlsx,22,61.6,4.96,238,1.07,20.1,0.116,NA,0
2025-02-16T18:20:00Z,16.02.25,18:20:00,OYA_1128 02_2025.xlsx,21.6,62.8,5.01,234,0.922,25.3,0.102,NA,0
2025-02-16T18:30:00Z,16.02.25,18:30:00,OYA_1128 02_2025.xlsx,21.1,64.6,5.17,240,1.11,17.8,0.127,NA,0
2025-02-16T18:40:00Z,16.02.25,18:40:00,OYA_1128 02_2025.xlsx,21,64.8,4.95,243,1.05,22.4,0.137,NA,0
2025-02-16T18:50:00Z,16.02.25,18:50:00,OYA_1128 02_2025.xlsx,21,65.6,5.18,251,0.925,25.5,0.128,NA,0
2025-02-16T19:00:00Z,16.02.25,19:00:00,OYA_1128 02_2025.xlsx,21.4,63.8,5.12,242,0.936,18.8,0.123,NA,0
2025-02-16T19:10:00Z,16.02.25,19:10:00,OYA_1128 02_2025.xlsx,20.7,66.4,5.11,235,1.2,15.1,0.122,NA,0
2025-02-16T19:20:00Z,16.02.25,19:20:00,OYA_1128 02_2025.xlsx,20.6,67.3,4.6,228,1.16,14.4,0.125,NA,0
2025-02-16T19:30:00Z,16.02.25,19:30:00,OYA_1128 02_2025.xlsx,20.2,68.8,4.63,234,1.11,18,0.125,NA,0
2025-02-16T19:40:00Z,16.02.25,19:40:00,OYA_1128 02_2025.xlsx,20.2,69.5,4.5,242,1.13,14,0.138,NA,0
2025-02-16T19:50:00Z,16.02.25,19:50:00,OYA_1128 02_2025.xlsx,20.2,69.6,4.74,247,0.921,20.8,0.149,NA,0
2025-02-16T20:00:00Z,16.02.25,20:00:00,OYA_1128 02_2025.xlsx,20.1,69.9,4.97,230,1.01,14.4,0.16,NA,0
2025-02-16T20:10:00Z,16.02.25,20:10:00,OYA_1128 02_2025.xlsx,19.9,70.7,4.6,233,0.912,17.6,0.159,NA,0
2025-02-16T20:20:00Z,16.02.25,20:20:00,OYA_1128 02_2025.xlsx,20,70.9,4.75,230,0.88,16,0.16,NA,0
2025-02-16T20:30:00Z,16.02.25,20:30:00,OYA_1128 02_2025.xlsx,20,70.5,4.72,235,0.985,12.8,0.156,NA,0
2025-02-16T20:40:00Z,16.02.25,20:40:00,OYA_1128 02_2025.xlsx,20,71.2,4.2,233,0.824,22.5,0.16,NA,0
2025-02-16T20:50:00Z,16.02.25,20:50:00,OYA_1128 02_2025.xlsx,20,70.9,3.77,235,0.585,18.1,0.16,NA,0
2025-02-16T21:00:00Z,16.02.25,21:00:00,OYA_1128 02_2025.xlsx,20,71,3.72,235,0.87,17.5,0.159,NA,0
2025-02-16T21:10:00Z,16.02.25,21:10:00,OYA_1128 02_2025.xlsx,20.1,70.2,4.26,228,0.853,13.2,0.153,NA,0
2025-02-16T21:20:00Z,16.02.25,21:20:00,OYA_1128 02_2025.xlsx,20.1,70.7,4.3,232,0.747,15,0.172,NA,0
2025-02-16T21:30:00Z,16.02.25,21:30:00,OYA_1128 02_2025.xlsx,20.1,70.2,4.58,241,0.873,14.3,0.191,NA,0
2025-02-16T21:40:00Z,16.02.25,21:40:00,OYA_1128 02_2025.xlsx,19.5,72.6,4.51,239,0.762,14,0.252,NA,0
2025-02-16T21:50:00Z,16.02.25,21:50:00,OYA_1128 02_2025.xlsx,19.2,74.1,4.41,245,0.826,15.1,0.322,NA,0
2025-02-16T22:00:00Z,16.02.25,22:00:00,OYA_1128 02_2025.xlsx,19.1,74.2,4.18,248,0.615,16.1,0.386,NA,0
2025-02-16T22:10:00Z,16.02.25,22:10:00,OYA_1128 02_2025.xlsx,18.7,75.4,4.39,244,0.75,13.4,0.459,NA,0
2025-02-16T22:20:00Z,16.02.25,22:20:00,OYA_1128 02_2025.xlsx,18,77.7,5.04,233,0.616,9.42,0.562,NA,0
2025-02-16T22:30:00Z,16.02.25,22:30:00,OYA_1128 02_2025.xlsx,17,81.4,4.94,232,0.644,10.9,0.748,NA,0
2025-02-16T22:40:00Z,16.02.25,22:40:00,OYA_1128 02_2025.xlsx,16.5,84.3,4.02,241,0.487,11.1,0.957,NA,0
2025-02-16T22:50:00Z,16.02.25,22:50:00,OYA_1128 02_2025.xlsx,16.2,85.9,3.91,244,0.59,13.5,1.1,NA,0
2025-02-16T23:00:00Z,16.02.25,23:00:00,OYA_1128 02_2025.xlsx,16.1,86.5,3.71,246,0.758,11.7,1.22,NA,0
2025-02-16T23:10:00Z,16.02.25,23:10:00,OYA_1128 02_2025.xlsx,16,86.9,3.72,238,0.623,15.2,1.34,NA,0
2025-02-16T23:20:00Z,16.02.25,23:20:00,OYA_1128 02_2025.xlsx,15.7,87.5,3.39,233,0.72,10.9,1.51,NA,0
2025-02-16T23:30:00Z,16.02.25,23:30:00,OYA_1128 02_2025.xlsx,15.6,88.4,3.27,224,0.459,10.5,1.73,NA,0
2025-02-16T23:40:00Z,16.02.25,23:40:00,OYA_1128 02_2025.xlsx,15.5,89.2,2.03,215,0.57,19.7,2.01,NA,0
2025-02-16T23:50:00Z,16.02.25,23:50:00,OYA_1128 02_2025.xlsx,15.4,89.6,1.05,199,0.394,22.2,2.44,NA,0
2025-02-17T00:00:00Z,17.02.25,00:00:00,OYA_1128 02_2025.xlsx,15.3,90.2,1.58,221,0.257,14.6,3.11,NA,0
2025-02-17T00:10:00Z,17.02.25,00:10:00,OYA_1128 02_2025.xlsx,15.3,90.4,1.44,226,0.262,12.3,3.76,NA,0
2025-02-17T00:20:00Z,17.02.25,00:20:00,OYA_1128 02_2025.xlsx,15.3,90.6,1.65,218,0.303,10.2,4.47,NA,0
2025-02-17T00:30:00Z,17.02.25,00:30:00,OYA_1128 02_2025.xlsx,15.4,90.6,2.17,243,0.276,11.8,5.04,NA,0
2025-02-17T00:40:00Z,17.02.25,00:40:00,OYA_1128 02_2025.xlsx,15.5,90.1,1.64,236,0.247,11.2,5.56,NA,0
2025-02-17T00:50:00Z,17.02.25,00:50:00,OYA_1128 02_2025.xlsx,15.6,89.6,1.65,238,0.209,12.9,6.11,NA,0
2025-02-17T01:00:00Z,17.02.25,01:00:00,OYA_1128 02_2025.xlsx,15.7,88.6,2.26,273,0.401,12.1,6.41,NA,0
2025-02-17T01:10:00Z,17.02.25,01:10:00,OYA_1128 02_2025.xlsx,16,86.8,2.67,269,0.338,11.4,6.46,NA,0
2025-02-17T01:20:00Z,17.02.25,01:20:00,OYA_1128 02_2025.xlsx,16,85.3,3.39,260,0.482,7.56,6.58,NA,0
2025-02-17T01:30:00Z,17.02.25,01:30:00,OYA_1128 02_2025.xlsx,15.9,85.2,2.46,250,0.537,11,6.84,NA,0
2025-02-17T01:40:00Z,17.02.25,01:40:00,OYA_1128 02_2025.xlsx,15.9,85.4,2.64,253,0.226,8.58,7.3,NA,0
2025-02-17T01:50:00Z,17.02.25,01:50:00,OYA_1128 02_2025.xlsx,15.8,85.8,1.87,263,0.31,10.7,7.79,NA,0
2025-02-17T02:00:00Z,17.02.25,02:00:00,OYA_1128 02_2025.xlsx,15.7,86,2.26,280,0.301,7.34,8.5,NA,0
2025-02-17T02:10:00Z,17.02.25,02:10:00,OYA_1128 02_2025.xlsx,15.7,86.5,1.82,273,0.276,10.5,9.15,NA,0
2025-02-17T02:20:00Z,17.02.25,02:20:00,OYA_1128 02_2025.xlsx,15.6,86.7,1.54,266,0.254,10.9,10,NA,0
2025-02-17T02:30:00Z,17.02.25,02:30:00,OYA_1128 02_2025.xlsx,15.6,86.9,1.6,255,0.176,9.28,11,NA,0
2025-02-17T02:40:00Z,17.02.25,02:40:00,OYA_1128 02_2025.xlsx,15.5,87.1,1.34,263,0.173,10.2,12,NA,0
2025-02-17T02:50:00Z,17.02.25,02:50:00,OYA_1128 02_2025.xlsx,15.4,87.2,1,257,0.21,8.2,13.1,NA,0
2025-02-17T03:00:00Z,17.02.25,03:00:00,OYA_1128 02_2025.xlsx,15.4,87.4,0.708,271,0.291,17.3,14.3,NA,0
2025-02-17T03:10:00Z,17.02.25,03:10:00,OYA_1128 02_2025.xlsx,15.3,87.6,0.502,294,0.153,15.8,15.6,NA,0
2025-02-17T03:20:00Z,17.02.25,03:20:00,OYA_1128 02_2025.xlsx,15.2,87.7,0.462,60,0.189,100,16.5,NA,0
2025-02-17T03:30:00Z,17.02.25,03:30:00,OYA_1128 02_2025.xlsx,15.1,87.6,0.957,37.3,0.107,8.42,17.7,NA,0
2025-02-17T03:40:00Z,17.02.25,03:40:00,OYA_1128 02_2025.xlsx,15,87.8,1.1,46.6,0.142,11,18.8,NA,0
2025-02-17T03:50:00Z,17.02.25,03:50:00,OYA_1128 02_2025.xlsx,15,88.1,1.24,64.6,0.213,10.5,20.2,NA,0
2025-02-17T04:00:00Z,17.02.25,04:00:00,OYA_1128 02_2025.xlsx,15.2,87.8,0.903,98.2,0.378,21.7,21.7,NA,0
2025-02-17T04:10:00Z,17.02.25,04:10:00,OYA_1128 02_2025.xlsx,15.2,87.8,0.714,51.7,0.343,48.8,22,NA,0
2025-02-17T04:20:00Z,17.02.25,04:20:00,OYA_1128 02_2025.xlsx,15.4,87.9,2.44,65.6,0.797,21,21.5,NA,0
2025-02-17T04:30:00Z,17.02.25,04:30:00,OYA_1128 02_2025.xlsx,15.7,86.8,2.28,69.4,0.613,15.5,20.1,NA,0
2025-02-17T04:40:00Z,17.02.25,04:40:00,OYA_1128 02_2025.xlsx,15.8,85.9,1.72,52.2,0.437,17.5,19.2,NA,0
2025-02-17T04:50:00Z,17.02.25,04:50:00,OYA_1128 02_2025.xlsx,15.7,85.5,1.62,28.8,0.169,14.4,18.9,NA,0
2025-02-17T05:00:00Z,17.02.25,05:00:00,OYA_1128 02_2025.xlsx,15.6,85.3,2.23,57.2,0.421,7.92,19.2,NA,0
2025-02-17T05:10:00Z,17.02.25,05:10:00,OYA_1128 02_2025.xlsx,15.5,85.3,1.76,44.1,0.385,15.7,19.7,NA,0
2025-02-17T05:20:00Z,17.02.25,05:20:00,OYA_1128 02_2025.xlsx,15.4,85.7,2.39,35.3,0.588,11.1,20.7,NA,0
2025-02-17T05:30:00Z,17.02.25,05:30:00,OYA_1128 02_2025.xlsx,15.4,86.1,2.96,40.4,0.345,9.85,21.6,NA,0
2025-02-17T05:40:00Z,17.02.25,05:40:00,OYA_1128 02_2025.xlsx,15.2,86.4,2.71,30.5,0.266,10.8,22.1,NA,0
2025-02-17T05:50:00Z,17.02.25,05:50:00,OYA_1128 02_2025.xlsx,15.1,87.4,2.56,48.3,0.396,7.54,23.3,NA,0
2025-02-17T06:00:00Z,17.02.25,06:00:00,OYA_1128 02_2025.xlsx,15.3,87.6,2.56,50.6,0.5,12.1,24.7,NA,0
2025-02-17T06:10:00Z,17.02.25,06:10:00,OYA_1128 02_2025.xlsx,15.3,87.1,1.76,21.5,0.295,11.6,25.6,NA,0
2025-02-17T06:20:00Z,17.02.25,06:20:00,OYA_1128 02_2025.xlsx,15.1,87.1,1.21,280,0.321,50.5,26.5,NA,0
2025-02-17T06:30:00Z,17.02.25,06:30:00,OYA_1128 02_2025.xlsx,14.6,88,0.873,306,0.32,76.3,28.7,NA,0
2025-02-17T06:40:00Z,17.02.25,06:40:00,OYA_1128 02_2025.xlsx,14.2,89.8,0.406,51.8,0.118,49.9,30.8,NA,0
2025-02-17T06:50:00Z,17.02.25,06:50:00,OYA_1128 02_2025.xlsx,14,90.9,0.504,1.05,0.173,64.5,32.7,NA,0
2025-02-17T07:00:00Z,17.02.25,07:00:00,OYA_1128 02_2025.xlsx,14,92.3,1.3,63.6,0.46,13,36.4,NA,0
2025-02-17T07:10:00Z,17.02.25,07:10:00,OYA_1128 02_2025.xlsx,14.8,92.5,2.08,47.2,0.455,20.4,39,NA,0
2025-02-17T07:20:00Z,17.02.25,07:20:00,OYA_1128 02_2025.xlsx,15.1,90.7,1.61,16.3,0.528,24.1,37.7,NA,0
2025-02-17T07:30:00Z,17.02.25,07:30:00,OYA_1128 02_2025.xlsx,15.4,90.1,2.21,42.7,0.433,11.7,36.2,NA,0
2025-02-17T07:40:00Z,17.02.25,07:40:00,OYA_1128 02_2025.xlsx,15.6,88.1,2.33,35.4,0.302,6.65,34,NA,0
2025-02-17T07:50:00Z,17.02.25,07:50:00,OYA_1128 02_2025.xlsx,15.6,87.1,2.29,50.7,0.487,9.54,32.5,NA,0
2025-02-17T08:00:00Z,17.02.25,08:00:00,OYA_1128 02_2025.xlsx,15.6,86.4,2.35,39.2,0.319,10.6,30.9,NA,0
2025-02-17T08:10:00Z,17.02.25,08:10:00,OYA_1128 02_2025.xlsx,15.5,86.4,2.87,32.8,0.391,5.27,28.4,NA,0
2025-02-17T08:20:00Z,17.02.25,08:20:00,OYA_1128 02_2025.xlsx,15.5,86.8,2.67,27.7,0.378,9.37,25.6,NA,0
2025-02-17T08:30:00Z,17.02.25,08:30:00,OYA_1128 02_2025.xlsx,15.4,86.9,2.6,32.4,0.444,9.2,23.3,NA,0
2025-02-17T08:40:00Z,17.02.25,08:40:00,OYA_1128 02_2025.xlsx,15.4,87.3,1.9,6.19,0.557,33.8,21.6,NA,0
2025-02-17T08:50:00Z,17.02.25,08:50:00,OYA_1128 02_2025.xlsx,15.2,87.1,2.07,252,0.296,10.2,20.3,NA,0
2025-02-17T09:00:00Z,17.02.25,09:00:00,OYA_1128 02_2025.xlsx,14.6,88.8,1.18,209,0.364,18.4,20.9,NA,0
2025-02-17T09:10:00Z,17.02.25,09:10:00,OYA_1128 02_2025.xlsx,14.3,90.5,0.696,221,0.206,26.8,22.8,NA,0
2025-02-17T09:20:00Z,17.02.25,09:20:00,OYA_1128 02_2025.xlsx,14.2,91.7,0.731,201,0.171,28.7,24.5,NA,0
2025-02-17T09:30:00Z,17.02.25,09:30:00,OYA_1128 02_2025.xlsx,14.2,92.3,0.556,152,0.172,16.6,25.6,NA,0
2025-02-17T09:40:00Z,17.02.25,09:40:00,OYA_1128 02_2025.xlsx,14.2,92.8,0.363,156,0.038,0,26.2,NA,0
2025-02-17T09:50:00Z,17.02.25,09:50:00,OYA_1128 02_2025.xlsx,14.3,93.2,0.449,286,0.164,103,26.6,NA,0
2025-02-17T10:00:00Z,17.02.25,10:00:00,OYA_1128 02_2025.xlsx,14.4,93.4,0.635,307,0.158,8.17,26.9,NA,0
2025-02-17T10:10:00Z,17.02.25,10:10:00,OYA_1128 02_2025.xlsx,14.4,93.6,0.836,280,0.218,22,26.8,NA,0
2025-02-17T10:20:00Z,17.02.25,10:20:00,OYA_1128 02_2025.xlsx,14.6,93.5,0.567,203,0.211,42.6,26.9,NA,0
2025-02-17T10:30:00Z,17.02.25,10:30:00,OYA_1128 02_2025.xlsx,14.6,93.3,0.518,123,0.188,64.9,27.2,NA,0
2025-02-17T10:40:00Z,17.02.25,10:40:00,OYA_1128 02_2025.xlsx,14.7,93.5,0.813,28.7,0.412,42.1,27.5,NA,0
2025-02-17T10:50:00Z,17.02.25,10:50:00,OYA_1128 02_2025.xlsx,14.9,93,0.59,182,0.241,50.9,27.8,NA,0
2025-02-17T11:00:00Z,17.02.25,11:00:00,OYA_1128 02_2025.xlsx,15,92.8,1.88,45,0.647,12.1,27.6,NA,0
2025-02-17T11:10:00Z,17.02.25,11:10:00,OYA_1128 02_2025.xlsx,15.2,92,2.56,42.3,0.342,9.04,26.3,NA,0
2025-02-17T11:20:00Z,17.02.25,11:20:00,OYA_1128 02_2025.xlsx,15.4,91.4,2.83,44.1,0.364,8.21,23.5,NA,0
2025-02-17T11:30:00Z,17.02.25,11:30:00,OYA_1128 02_2025.xlsx,15.6,90.8,2.28,36.8,0.315,8.38,18.6,NA,0
2025-02-17T11:40:00Z,17.02.25,11:40:00,OYA_1128 02_2025.xlsx,16.2,89.4,2.04,7.77,0.306,17.1,12.5,NA,0
2025-02-17T11:50:00Z,17.02.25,11:50:00,OYA_1128 02_2025.xlsx,16.7,86.4,0.954,298,0.342,21.9,7.4,NA,0
2025-02-17T12:00:00Z,17.02.25,12:00:00,OYA_1128 02_2025.xlsx,17,84.1,1.18,295,0.431,31,4.14,NA,0
2025-02-17T12:10:00Z,17.02.25,12:10:00,OYA_1128 02_2025.xlsx,17,82.4,1.86,265,0.459,16.3,2.16,NA,0
