datetime,date,time,luft_temperatur_c,luft_feuchte_percent,luft_druck_h_pa,wind_geschwindigkeit_m_s,wind_richtung,wind_geschwindigkeit_standardabweichung_m_s,wind_richtung_standardabweichung,strahlung_global_w_m2,boden_temperatur_50cm_c,niederschlag_ja_nein_ja_nein,umwelt_blatt_feuchte_percent,strahlung_sichtweite_m,boden_feuchte_10cm_percent,boden_temperatur_10cm_c,boden_feuchte_20cm_percent,boden_temperatur_20cm_c,archivo_origen,stromversorgung_spannung_batterie_v,niederschlag_nebelwasser_mm,niederschlag_tauwasser_mm,oberflaeche_temperatur_c,niederschlag_nebelwasser_ml,niederschlag_tauwasser_ml
2024-01-01T19:40:00Z,01.01.24,19:40:00,18.5,69.4,879,8.18,250,0.935,11.15,475,25.6,0,0.595,0.353,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,25,0,0
2024-01-01T19:50:00Z,01.01.24,19:50:00,18.7,68.7,879,8.66,242,1.0315,9.505,458,25.6,0,0.61,0.352,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,24.8,0,0
2024-01-01T20:00:00Z,01.01.24,20:00:00,18.4,69.3,879,9.035,247,1.0045,9.41,440,25.6,0,0.622,0.352,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,24.35,0,0
2024-01-01T20:10:00Z,01.01.24,20:10:00,18.1,70.4,879,8.84,247,0.9390000000000001,8.085,421,25.6,0,0.645,0.354,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,23.85,0,0
2024-01-01T20:20:00Z,01.01.24,20:20:00,17.7,71.1,879,8.765,243,0.8935,7.93,403,25.6,0,0.674,0.355,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,23.2,0,0
2024-01-01T20:30:00Z,01.01.24,20:30:00,17.6,72.4,879,8.095,256,0.914,9.915,383,25.6,0,0.715,0.354,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,23.15,0,0
2024-01-01T20:40:00Z,01.01.24,20:40:00,17.4,71.9,879,8.120000000000001,253.5,0.8374999999999999,8.715,363,25.6,0,0.742,0.354,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,22.6,0,0
2024-01-01T20:50:00Z,01.01.24,20:50:00,16.8,75.3,879,7.859999999999999,255.5,0.8534999999999999,7.789999999999999,342,25.6,0,0.778,0.357,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,22,0,0
2024-01-01T21:00:00Z,01.01.24,21:00:00,16.8,76.8,879,7.3149999999999995,249.5,0.8979999999999999,10.280000000000001,319,25.6,0,0.825,0.356,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,21.950000000000003,0,0
2024-01-01T21:10:00Z,01.01.24,21:10:00,17.1,76.7,879,7.285,247.5,0.754,11.455,295,25.6,0,0.845,0.358,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,22.1,0,0
2024-01-01T21:20:00Z,01.01.24,21:20:00,17.1,76,879,6.945,245,0.8300000000000001,10.11,271,25.6,0,0.851,0.357,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,21.75,0,0
2024-01-01T21:30:00Z,01.01.24,21:30:00,16.8,77.2,879,6.470000000000001,249.5,0.6775,14,245,25.6,0,0.864,0.359,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,21.25,0,0
2024-01-01T21:40:00Z,01.01.24,21:40:00,16.6,77.9,879,6.055,244.5,0.6885,8.07,220,25.6,0,0.888,0.359,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,21.15,0,0
2024-01-01T21:50:00Z,01.01.24,21:50:00,16.5,79,879,5.16,241,0.621,14.1,194,25.6,0,0.908,0.361,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,20.9,0,0
2024-01-01T22:00:00Z,01.01.24,22:00:00,16.5,78.7,879,4.725,244,0.6555,9.899999999999999,169,25.5,0,0.923,0.36,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,20.7,0,0
2024-01-01T22:10:00Z,01.01.24,22:10:00,16.4,79.3,879,5.18,250.5,0.6065,9.09,141,25.5,0,0.937,0.36,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,20.25,0,0
2024-01-01T22:20:00Z,01.01.24,22:20:00,16.1,80.4,879,5.36,246,0.55,8.935,115,25.5,0,0.968,0.361,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,19.3,0,0
2024-01-01T22:30:00Z,01.01.24,22:30:00,15.4,82.2,879,6.1850000000000005,249,0.5735,7.5,61.5,25.5,0,1.04,0.362,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,17.75,0,0
2024-01-01T22:40:00Z,01.01.24,22:40:00,14.4,86.3,879,6.53,244.5,0.6445000000000001,8.145,32.4,25.5,1,1.22,0.365,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,16,0,0
2024-01-01T22:50:00Z,01.01.24,22:50:00,14.1,88.8,879,6.505000000000001,249.5,0.618,6.785,18,25.5,1,1.56,0.367,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,15.45,0,0
2024-01-01T23:00:00Z,01.01.24,23:00:00,13.7,90.6,879,6.695,243.5,0.769,9.665000000000001,12.5,25.5,1,2.34,0.371,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,15,0,0
2024-01-01T23:10:00Z,01.01.24,23:10:00,13.6,91.9,879,5.745,242,0.692,11.75,8.21,25.5,1,3.44,0.374,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,14.850000000000001,0,0
2024-01-01T23:20:00Z,01.01.24,23:20:00,13.5,92.5,880,5.155,240.5,0.5860000000000001,9.51,4,25.5,1,4.64,0.373,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,14.649999999999999,0,0
2024-01-01T23:30:00Z,01.01.24,23:30:00,13.4,93,880,4.855,234.5,0.6295,8.88,1.54,25.5,1,5.93,0.374,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,14.4,0,0
2024-01-01T23:40:00Z,01.01.24,23:40:00,13.1,93.5,880,4.1899999999999995,236,0.596,8.865,0.282,25.5,1,7.23,0.375,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,14.2,0,0
2024-01-01T23:50:00Z,01.01.24,23:50:00,13,94,880,3.58,242,0.5275000000000001,11.46,-0.154,25.5,1,8.57,0.374,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,13.95,0,0
2024-01-02T00:00:00Z,02.01.24,00:00:00,12.9,94.6,880,3.115,237.5,0.454,11.969999999999999,-0.308,25.5,1,10,0.378,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,13.95,0,0
2024-01-02T00:10:00Z,02.01.24,00:10:00,12.9,94.9,881,2.685,241,0.5305,11.085,-0.413,25.5,1,11.5,0.379,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,13.850000000000001,0,0
2024-01-02T00:20:00Z,02.01.24,00:20:00,12.8,95.1,881,2.155,234.5,0.27749999999999997,12.07,-0.554,25.5,1,13.1,0.379,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,13.8,0,0
2024-01-02T00:30:00Z,02.01.24,00:30:00,12.7,95.5,881,1.73,244,0.359,14.25,-0.711,25.5,1,14.8,0.378,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,13.649999999999999,0,0
2024-01-02T00:40:00Z,02.01.24,00:40:00,12.7,95.7,881,1.435,247,0.403,15.649999999999999,-1.08,25.5,1,16.8,0.378,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,13.45,0,0
2024-01-02T00:50:00Z,02.01.24,00:50:00,12.6,95.9,881,1.4100000000000001,230.5,0.2525,19.8,-1.29,25.5,1,19.9,0.38,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,13.25,0,0
2024-01-02T01:00:00Z,02.01.24,01:00:00,12.6,96.2,881,1.54,245,0.2595,14.4,-1.58,25.5,1,23.8,0.379,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,13,0,0
2024-01-02T01:10:00Z,02.01.24,01:10:00,12.6,96.5,881,1.345,253.5,0.23750000000000002,13.649999999999999,-1.83,25.5,1,28.5,0.38,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,12.75,0,0
2024-01-02T01:20:00Z,02.01.24,01:20:00,12.6,96.6,881,0.8564999999999999,321.5,0.436,58.099999999999994,-2.06,25.5,1,32.2,0.38,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,12.55,0,0
2024-01-02T01:30:00Z,02.01.24,01:30:00,12.6,96.5,881,1.35,189.25,0.1735,11.215,-2.03,25.5,1,35.4,0.382,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,12.399999999999999,0,0
2024-01-02T01:40:00Z,02.01.24,01:40:00,12.4,96.6,882,1.2574999999999998,26.299999999999997,0.443,15.09,-1.36,25.5,1,41.1,0.381,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,12.3,0,0
2024-01-02T01:50:00Z,02.01.24,01:50:00,12.5,97.1,882,0.851,183.81,0.208,17.05,-0.899,25.5,1,45.6,0.38,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,12.7,0,0
2024-01-02T02:00:00Z,02.01.24,02:00:00,12.6,97.1,882,1.142,171.23,0.31899999999999995,13.899999999999999,-0.382,25.5,1,50.9,0.381,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,13,0,0
2024-01-02T02:10:00Z,02.01.24,02:10:00,12.5,97.1,882,0.8085,341.5,0.317,17.4,-0.4,25.5,1,54,0.381,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,13.1,0,0
2024-01-02T02:20:00Z,02.01.24,02:20:00,12.4,97.1,882,1.068,8.09,0.207,22.5,-1.14,25.5,1,55,0.382,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,12.9,0,0
2024-01-02T02:30:00Z,02.01.24,02:30:00,12.3,97.5,882,1.805,54.15,0.23,15.6,-0.855,25.5,1,57.8,0.381,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,12.8,1,0
2024-01-02T02:40:00Z,02.01.24,02:40:00,12.3,97.4,882,0.712,302.5,0.475,91.4,-1.15,25.5,1,60.1,0.381,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,12.649999999999999,2,0
2024-01-02T02:50:00Z,02.01.24,02:50:00,12.2,97.5,882,0.93,240,0.22949999999999998,13.55,-0.839,25.5,1,63.5,0.38,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,12.5,1,0
2024-01-02T03:00:00Z,02.01.24,03:00:00,12.1,97.5,882,0.4455,146.5,0.3955,77.45,-1.78,25.5,1,63.5,0.38,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,12.3,2,0
2024-01-02T03:10:00Z,02.01.24,03:10:00,11.9,97.7,882,2.7,61.1,0.44,9.105,-1.21,25.5,1,65.8,0.382,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,12.1,1,0
2024-01-02T03:20:00Z,02.01.24,03:20:00,11.8,97.9,882,3.5300000000000002,50.25,0.354,9.120000000000001,-1.04,25.5,1,70.4,0.382,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,12.1,81,0
2024-01-02T03:30:00Z,02.01.24,03:30:00,11.9,98.3,882,3.8899999999999997,44.4,0.29100000000000004,10.67,-0.732,25.5,1,73.9,0.384,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,12.25,101,8
2024-01-02T03:40:00Z,02.01.24,03:40:00,12,98.2,882,3.725,42.2,0.3505,10.489999999999998,-0.611,25.5,1,75.7,0.384,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,12.350000000000001,82,10
2024-01-02T03:50:00Z,02.01.24,03:50:00,11.9,98.2,882,2.48,42.6,0.47400000000000003,9.555,-1.17,25.5,1,76.1,0.382,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,12.1,52,6
2024-01-02T04:00:00Z,02.01.24,04:00:00,11.8,98.4,881,2.2199999999999998,40.9,0.3115,9.565000000000001,-1.21,25.5,1,77.2,0.382,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,11.9,51,6
2024-01-02T04:10:00Z,02.01.24,04:10:00,11.6,98.6,881,2.55,20.9,0.35450000000000004,17.575,-1.48,25.5,1,78.5,0.384,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,11.6,38,6
2024-01-02T04:20:00Z,02.01.24,04:20:00,11.5,98.4,881,1.1059999999999999,256,0.406,57.5,-1.65,25.5,1,79.7,0.384,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,11.25,10,0
2024-01-02T04:30:00Z,02.01.24,04:30:00,11.3,98.7,881,1.0785,233,0.3365,35.35,-1.59,25.5,1,81.9,0.381,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,11.05,14,4
2024-01-02T04:40:00Z,02.01.24,04:40:00,11.3,99.1,881,0.7965,217.5,0.194,21.8,-1.15,25.5,1,83.9,0.383,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,11.25,28,6
2024-01-02T04:50:00Z,02.01.24,04:50:00,11.3,98.9,881,0.9575,297,0.5135000000000001,56.35,-1.63,25.5,1,85.1,0.384,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,11.149999999999999,28,2
2024-01-02T05:00:00Z,02.01.24,05:00:00,11.3,98.8,881,0.7350000000000001,289,0.449,69,-1.83,25.5,1,84.9,0.385,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,10.7,11,2
2024-01-02T05:10:00Z,02.01.24,05:10:00,11.1,98.9,881,0.4945,225,0.16749999999999998,18.49,-1.76,25.5,1,85.7,0.386,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,10.4,9,2
2024-01-02T05:20:00Z,02.01.24,05:20:00,11.2,99.5,881,0.7255,350.5,0.262,17.15,-1.68,25.5,1,86.1,0.385,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,10.3,11,2
2024-01-02T05:30:00Z,02.01.24,05:30:00,11.3,99.2,881,1.495,39.650000000000006,0.621,13.95,-1.69,25.5,1,86.8,0.386,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,10.45,6,0
2024-01-02T05:40:00Z,02.01.24,05:40:00,11.1,98.7,880,2.315,52.25,0.394,13.350000000000001,-1.46,25.5,1,88.9,0.385,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,10.649999999999999,7,2
2024-01-02T05:50:00Z,02.01.24,05:50:00,10.7,99.3,880,2.05,77.05,0.22899999999999998,10.33,-1.41,25.5,1,89.8,0.385,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,10.4,14,4
2024-01-02T06:00:00Z,02.01.24,06:00:00,11,99.8,880,2.0300000000000002,76.7,0.29400000000000004,13,-1.42,25.5,1,90,0.385,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,10.600000000000001,12,2
2024-01-02T06:10:00Z,02.01.24,06:10:00,11.2,99.5,880,2.025,71.69999999999999,0.322,11.85,-1.44,25.5,1,90.7,0.386,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,10.899999999999999,4,0
2024-01-02T06:20:00Z,02.01.24,06:20:00,11.2,99.2,880,2.07,69.25,0.31,11.7,-1.35,25.5,1,91.6,0.384,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,10.85,3,0
2024-01-02T06:30:00Z,02.01.24,06:30:00,11.2,99.2,880,1.935,85.6,0.2505,9.93,-1.37,25.5,1,91.9,0.384,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,10.7,1,2
2024-01-02T06:40:00Z,02.01.24,06:40:00,11.3,99.3,880,1.8599999999999999,76.6,0.258,8.39,-1.33,25.5,1,92,0.385,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,10.75,1,0
2024-01-02T06:50:00Z,02.01.24,06:50:00,11.4,99.3,880,1.8050000000000002,54.599999999999994,0.41100000000000003,11.440000000000001,-1.41,25.5,1,92.7,0.385,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,10.8,1,0
2024-01-02T07:00:00Z,02.01.24,07:00:00,11.5,99.4,880,0.7695000000000001,16.3,0.2455,23.799999999999997,-1.78,25.5,1,93.2,0.386,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,10.55,2,0
2024-01-02T07:10:00Z,02.01.24,07:10:00,11.6,99.4,880,0.684,179.54,0.2385,52.25,-1.77,25.5,1,92.8,0.386,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,10.07,1,0
2024-01-02T07:20:00Z,02.01.24,07:20:00,11,98,880,1.1435,210.5,0.3315,24.049999999999997,-1.57,25.5,1,94,0.385,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,9.855,2,2
2024-01-02T07:30:00Z,02.01.24,07:30:00,10.6,99.5,879,1.188,195,0.2095,7.67,-0.867,25.5,1,95.9,0.386,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,10.3,23,12
2024-01-02T07:40:00Z,02.01.24,07:40:00,10.5,99.7,879,0.871,196,0.117,12.93,-1.3,25.5,1,96.5,0.387,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,10.3,43,8
2024-01-02T07:50:00Z,02.01.24,07:50:00,10.5,99.9,879,0.607,148,0.3205,79.35,-1.61,25.5,1,96.6,0.386,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,10.045,35,4
2024-01-02T08:00:00Z,02.01.24,08:00:00,11.1,100,879,1.77,53,0.2575,10.185,-1.44,25.5,1,96.3,0.388,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,10.35,12,2
2024-01-02T08:10:00Z,02.01.24,08:10:00,11.2,99.9,879,1.67,52.2,0.186,9.36,-1.64,25.5,1,96.7,0.386,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,10.5,6,2
2024-01-02T08:20:00Z,02.01.24,08:20:00,11.2,100,879,1.6949999999999998,45.9,0.2195,9.1,-1.66,25.5,1,96.9,0.388,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,10.5,3,0
2024-01-02T08:30:00Z,02.01.24,08:30:00,11.2,99.9,879,1.63,41.65,0.26149999999999995,9.44,-1.7,25.5,1,97.2,0.387,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,10.25,1,0
2024-01-02T08:40:00Z,02.01.24,08:40:00,11.2,100,879,2.005,44.05,0.2065,11.105,-1.66,25.6,1,97.8,0.386,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,10.25,2,2
2024-01-02T08:50:00Z,02.01.24,08:50:00,11.3,100,879,1.0435,18.455,0.265,15.65,-1.84,25.6,1,98,0.383,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,10.035,2,0
2024-01-02T09:00:00Z,02.01.24,09:00:00,11.2,99.8,879,0.7795,266.5,0.2225,39.95,-1.9,25.6,1,97.7,0.385,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,9.594999999999999,3,0
2024-01-02T09:10:00Z,02.01.24,09:10:00,10.6,99.2,879,1.005,225.5,0.2025,11.405000000000001,-1.07,25.6,1,98.5,0.385,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,9.66,2,2
2024-01-02T09:20:00Z,02.01.24,09:20:00,10.4,100,879,0.782,205,0.20350000000000001,9.545,-1.03,25.6,1,99.1,0.386,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,9.96,4,4
2024-01-02T09:30:00Z,02.01.24,09:30:00,10.3,100,880,0.9219999999999999,227,0.22749999999999998,17.5,-1.12,25.6,1,99.3,0.388,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,9.93,15,8
2024-01-02T09:40:00Z,02.01.24,09:40:00,10.3,100,880,0.642,277.5,0.263,27.549999999999997,-1.08,25.6,1,99.6,0.386,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,10.1,44,4
2024-01-02T09:50:00Z,02.01.24,09:50:00,10.3,100,880,0.596,282.5,0.1915,14.95,-1.51,25.6,1,99.2,0.386,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,9.65,20,4
2024-01-02T10:00:00Z,02.01.24,10:00:00,10.3,100,880,0.7625,304.5,0.27349999999999997,17.6,-0.828,25.6,1,98.8,0.387,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,9.145,11,2
2024-01-02T10:10:00Z,02.01.24,10:10:00,10.4,100,880,0.501,304,0.22699999999999998,54.35,1.87,25.6,1,99.3,0.387,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,9.675,9,2
2024-01-02T10:20:00Z,02.01.24,10:20:00,11,100,880,0.748,331,0.5700000000000001,33.3,4.45,25.6,1,100,0.387,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,11,6,0
2024-01-02T10:30:00Z,02.01.24,10:30:00,11.4,100,880,1.5499999999999998,177.595,0.307,15.55,8.27,25.6,1,100,0.385,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,11.55,4,0
2024-01-02T10:40:00Z,02.01.24,10:40:00,11.4,100,880,1.435,350,0.387,15.55,13.3,25.6,1,100,0.384,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,11.75,5,4
2024-01-02T10:50:00Z,02.01.24,10:50:00,11.4,100,880,1.2315,340.5,0.3635,10.719999999999999,21.2,25.6,1,100,0.384,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,11.850000000000001,7,2
2024-01-02T11:00:00Z,02.01.24,11:00:00,11.4,100,880,1.23,330,0.3135,18.8,31.2,25.6,1,100,0.385,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,12.1,12,4
2024-01-02T11:10:00Z,02.01.24,11:10:00,11.4,100,880,1.145,332.5,0.34450000000000003,23.799999999999997,37.3,25.6,1,100,0.385,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,12.2,9,6
2024-01-02T11:20:00Z,02.01.24,11:20:00,11.5,100,880,1.137,16.215,0.464,23.95,46.3,25.6,1,100,0.386,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,12.600000000000001,10,2
2024-01-02T11:30:00Z,02.01.24,11:30:00,11.6,100,880,1.0215,15.535,0.33599999999999997,32.95,57.1,25.6,1,100,0.383,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,12.85,14,4
2024-01-02T11:40:00Z,02.01.24,11:40:00,11.8,100,880,0.5489999999999999,284.5,0.2715,76.3,72.7,25.6,1,100,0.38,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,13.35,11,2
2024-01-02T11:50:00Z,02.01.24,11:50:00,12.3,100,881,0.478,269.5,0.288,50.3,85.6,25.6,1,100,0.379,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,13.8,5,0
2024-01-02T12:00:00Z,02.01.24,12:00:00,12.4,99.8,881,1.19,189,0.36,30.55,99.9,25.6,1,100,0.379,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,14.1,3,0
2024-01-02T12:10:00Z,02.01.24,12:10:00,12.4,100,881,1.745,20.35,0.377,23.5,123,25.6,1,100,0.378,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,14.25,1,2
2024-01-02T12:20:00Z,02.01.24,12:20:00,12.4,99.9,881,1.935,49.2,0.5269999999999999,25.200000000000003,104,25.6,1,100,0.38,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,14.15,2,0
2024-01-02T12:30:00Z,02.01.24,12:30:00,12.4,99.9,880,2.52,32.55,0.627,24.299999999999997,109,25.6,1,100,0.376,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,14.100000000000001,0,0
2024-01-02T12:40:00Z,02.01.24,12:40:00,12.4,100,880,2.995,189.75,0.6165,17.4,114,25.6,1,100,0.377,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,14.15,1,0
2024-01-02T12:50:00Z,02.01.24,12:50:00,12.4,99.9,881,2.19,178.145,0.486,16.3,134,25.6,1,100,0.378,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,14.55,0,0
2024-01-02T13:00:00Z,02.01.24,13:00:00,12.6,100,881,2.135,180.39,0.5329999999999999,15.399999999999999,181,25.6,0,100,0.375,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,15.600000000000001,0,0
2024-01-02T13:10:00Z,02.01.24,13:10:00,12.9,99.7,881,2.16,182.5,0.7084999999999999,19.05,213,25.6,0,99.3,0.372,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,16.9,0,0
2024-01-02T13:20:00Z,02.01.24,13:20:00,13.3,99.2,881,2.355,15.805,0.5549999999999999,28.35,233,25.6,0,90.9,0.371,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,17.8,0,0
2024-01-02T13:30:00Z,02.01.24,13:30:00,14,98.9,881,1.6400000000000001,25.4,0.514,32.95,360,25.6,0,66.5,0.369,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,19.5,0,0
2024-01-02T13:40:00Z,02.01.24,13:40:00,15.1,97.3,880,1.45,185.3,0.6539999999999999,42.8,437,25.6,0,25,0.363,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,22.049999999999997,0,0
2024-01-02T13:50:00Z,02.01.24,13:50:00,15.7,96.5,880,2.065,170.825,0.8009999999999999,34.9,451,25.6,0,2.69,0.355,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,23.3,0,0
2024-01-02T14:00:00Z,02.01.24,14:00:00,16.3,96.3,880,1.21,221.5,0.5095000000000001,49.8,466,25.6,0,1.06,0.348,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,24.200000000000003,0,0
2024-01-02T14:10:00Z,02.01.24,14:10:00,17,96.7,880,3.34,213,1.0515,24.85,485,25.6,0,0.873,0.345,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,24.5,0,0
2024-01-02T14:20:00Z,02.01.24,14:20:00,16.9,96.7,880,3.6950000000000003,210,0.6859999999999999,19.2,502,25.6,0,0.755,0.343,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,24.35,0,0
2024-01-02T14:30:00Z,02.01.24,14:30:00,16.9,97.8,880,3.475,205.5,0.776,24.35,516,25.6,0,0.695,0.344,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,24.5,0,0
2024-01-02T14:40:00Z,02.01.24,14:40:00,17.1,97.4,880,3.38,215,0.71,21.2,529,25.6,0,0.658,0.343,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,24.9,0,0
2024-01-02T14:50:00Z,02.01.24,14:50:00,16.9,95.8,880,3.17,213,0.722,20.45,542,25.6,0,0.625,0.343,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,25.15,0,0
2024-01-02T15:00:00Z,02.01.24,15:00:00,17.6,87.8,880,3.005,235,0.6545,21,553,25.6,0,0.593,0.344,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,25.5,0,0
2024-01-02T15:10:00Z,02.01.24,15:10:00,18.3,72.8,880,3.335,241,0.6950000000000001,19.55,565,25.6,0,0.54,0.342,0,0,0,0,OYA_1211 01-2024.xlsx,NA,NA,NA,26,0,0
