datetime,date,time,archivo_origen,luft_temperatur_c,luft_feuchte_percent,wind_geschwindigkeit_m_s,wind_richtung,wind_geschwindigkeit_standardabweichung_m_s,wind_richtung_standardabweichung,umwelt_blatt_feuchte_percent,niederschlag_nebelwasser_ml
2024-08-02T13:10:00Z,02.08.24,13:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T13:20:00Z,02.08.24,13:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T13:30:00Z,02.08.24,13:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T13:40:00Z,02.08.24,13:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T13:50:00Z,02.08.24,13:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T14:00:00Z,02.08.24,14:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T14:10:00Z,02.08.24,14:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T14:20:00Z,02.08.24,14:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T14:30:00Z,02.08.24,14:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T14:40:00Z,02.08.24,14:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T14:50:00Z,02.08.24,14:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T15:00:00Z,02.08.24,15:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T15:10:00Z,02.08.24,15:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T15:20:00Z,02.08.24,15:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T15:30:00Z,02.08.24,15:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T15:40:00Z,02.08.24,15:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T15:50:00Z,02.08.24,15:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T16:00:00Z,02.08.24,16:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T16:10:00Z,02.08.24,16:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T16:20:00Z,02.08.24,16:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T16:30:00Z,02.08.24,16:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T16:40:00Z,02.08.24,16:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T16:50:00Z,02.08.24,16:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T17:00:00Z,02.08.24,17:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T17:10:00Z,02.08.24,17:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T17:20:00Z,02.08.24,17:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T17:30:00Z,02.08.24,17:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T17:40:00Z,02.08.24,17:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T17:50:00Z,02.08.24,17:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T18:00:00Z,02.08.24,18:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T18:10:00Z,02.08.24,18:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T18:20:00Z,02.08.24,18:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T18:30:00Z,02.08.24,18:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T18:40:00Z,02.08.24,18:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T18:50:00Z,02.08.24,18:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T19:00:00Z,02.08.24,19:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T19:10:00Z,02.08.24,19:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T19:20:00Z,02.08.24,19:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T19:30:00Z,02.08.24,19:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T19:40:00Z,02.08.24,19:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T19:50:00Z,02.08.24,19:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T20:00:00Z,02.08.24,20:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T20:10:00Z,02.08.24,20:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T20:20:00Z,02.08.24,20:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T20:30:00Z,02.08.24,20:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T20:40:00Z,02.08.24,20:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T20:50:00Z,02.08.24,20:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T21:00:00Z,02.08.24,21:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T21:10:00Z,02.08.24,21:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T21:20:00Z,02.08.24,21:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T21:30:00Z,02.08.24,21:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T21:40:00Z,02.08.24,21:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T21:50:00Z,02.08.24,21:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T22:00:00Z,02.08.24,22:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T22:10:00Z,02.08.24,22:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T22:20:00Z,02.08.24,22:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T22:30:00Z,02.08.24,22:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T22:40:00Z,02.08.24,22:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T22:50:00Z,02.08.24,22:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T23:00:00Z,02.08.24,23:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T23:10:00Z,02.08.24,23:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T23:20:00Z,02.08.24,23:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T23:30:00Z,02.08.24,23:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T23:40:00Z,02.08.24,23:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-02T23:50:00Z,02.08.24,23:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T00:00:00Z,03.08.24,00:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T00:10:00Z,03.08.24,00:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T00:20:00Z,03.08.24,00:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T00:30:00Z,03.08.24,00:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T00:40:00Z,03.08.24,00:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T00:50:00Z,03.08.24,00:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T01:00:00Z,03.08.24,01:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T01:10:00Z,03.08.24,01:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T01:20:00Z,03.08.24,01:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T01:30:00Z,03.08.24,01:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T01:40:00Z,03.08.24,01:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T01:50:00Z,03.08.24,01:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T02:00:00Z,03.08.24,02:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T02:10:00Z,03.08.24,02:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T02:20:00Z,03.08.24,02:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T02:30:00Z,03.08.24,02:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T02:40:00Z,03.08.24,02:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T02:50:00Z,03.08.24,02:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T03:00:00Z,03.08.24,03:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T03:10:00Z,03.08.24,03:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T03:20:00Z,03.08.24,03:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T03:30:00Z,03.08.24,03:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T03:40:00Z,03.08.24,03:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T03:50:00Z,03.08.24,03:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T04:00:00Z,03.08.24,04:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T04:10:00Z,03.08.24,04:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T04:20:00Z,03.08.24,04:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T04:30:00Z,03.08.24,04:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T04:40:00Z,03.08.24,04:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T04:50:00Z,03.08.24,04:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T05:00:00Z,03.08.24,05:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T05:10:00Z,03.08.24,05:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T05:20:00Z,03.08.24,05:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T05:30:00Z,03.08.24,05:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T05:40:00Z,03.08.24,05:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T05:50:00Z,03.08.24,05:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T06:00:00Z,03.08.24,06:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T06:10:00Z,03.08.24,06:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T06:20:00Z,03.08.24,06:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T06:30:00Z,03.08.24,06:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T06:40:00Z,03.08.24,06:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T06:50:00Z,03.08.24,06:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T07:00:00Z,03.08.24,07:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T07:10:00Z,03.08.24,07:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T07:20:00Z,03.08.24,07:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T07:30:00Z,03.08.24,07:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T07:40:00Z,03.08.24,07:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T07:50:00Z,03.08.24,07:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T08:00:00Z,03.08.24,08:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T08:10:00Z,03.08.24,08:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T08:20:00Z,03.08.24,08:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T08:30:00Z,03.08.24,08:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T08:40:00Z,03.08.24,08:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T08:50:00Z,03.08.24,08:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T09:00:00Z,03.08.24,09:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T09:10:00Z,03.08.24,09:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T09:20:00Z,03.08.24,09:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T09:30:00Z,03.08.24,09:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T09:40:00Z,03.08.24,09:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T09:50:00Z,03.08.24,09:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T10:00:00Z,03.08.24,10:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T10:10:00Z,03.08.24,10:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T10:20:00Z,03.08.24,10:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T10:30:00Z,03.08.24,10:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T10:40:00Z,03.08.24,10:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T10:50:00Z,03.08.24,10:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T11:00:00Z,03.08.24,11:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T11:10:00Z,03.08.24,11:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T11:20:00Z,03.08.24,11:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T11:30:00Z,03.08.24,11:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T11:40:00Z,03.08.24,11:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T11:50:00Z,03.08.24,11:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T12:00:00Z,03.08.24,12:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T12:10:00Z,03.08.24,12:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T12:20:00Z,03.08.24,12:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T12:30:00Z,03.08.24,12:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T12:40:00Z,03.08.24,12:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T12:50:00Z,03.08.24,12:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T13:00:00Z,03.08.24,13:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T13:10:00Z,03.08.24,13:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T13:20:00Z,03.08.24,13:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T13:30:00Z,03.08.24,13:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T13:40:00Z,03.08.24,13:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T13:50:00Z,03.08.24,13:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T14:00:00Z,03.08.24,14:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T14:10:00Z,03.08.24,14:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T14:20:00Z,03.08.24,14:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T14:30:00Z,03.08.24,14:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T14:40:00Z,03.08.24,14:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T14:50:00Z,03.08.24,14:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T15:00:00Z,03.08.24,15:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T15:10:00Z,03.08.24,15:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T15:20:00Z,03.08.24,15:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T15:30:00Z,03.08.24,15:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T15:40:00Z,03.08.24,15:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T15:50:00Z,03.08.24,15:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T16:00:00Z,03.08.24,16:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T16:10:00Z,03.08.24,16:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T16:20:00Z,03.08.24,16:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T16:30:00Z,03.08.24,16:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T16:40:00Z,03.08.24,16:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T16:50:00Z,03.08.24,16:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T17:00:00Z,03.08.24,17:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T17:10:00Z,03.08.24,17:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T17:20:00Z,03.08.24,17:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T17:30:00Z,03.08.24,17:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T17:40:00Z,03.08.24,17:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T17:50:00Z,03.08.24,17:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T18:00:00Z,03.08.24,18:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T18:10:00Z,03.08.24,18:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T18:20:00Z,03.08.24,18:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T18:30:00Z,03.08.24,18:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T18:40:00Z,03.08.24,18:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T18:50:00Z,03.08.24,18:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T19:00:00Z,03.08.24,19:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T19:10:00Z,03.08.24,19:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T19:20:00Z,03.08.24,19:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T19:30:00Z,03.08.24,19:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T19:40:00Z,03.08.24,19:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T19:50:00Z,03.08.24,19:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T20:00:00Z,03.08.24,20:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T20:10:00Z,03.08.24,20:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T20:20:00Z,03.08.24,20:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T20:30:00Z,03.08.24,20:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T20:40:00Z,03.08.24,20:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T20:50:00Z,03.08.24,20:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T21:00:00Z,03.08.24,21:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T21:10:00Z,03.08.24,21:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T21:20:00Z,03.08.24,21:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T21:30:00Z,03.08.24,21:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T21:40:00Z,03.08.24,21:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T21:50:00Z,03.08.24,21:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T22:00:00Z,03.08.24,22:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T22:10:00Z,03.08.24,22:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T22:20:00Z,03.08.24,22:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T22:30:00Z,03.08.24,22:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T22:40:00Z,03.08.24,22:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T22:50:00Z,03.08.24,22:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T23:00:00Z,03.08.24,23:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T23:10:00Z,03.08.24,23:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T23:20:00Z,03.08.24,23:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T23:30:00Z,03.08.24,23:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T23:40:00Z,03.08.24,23:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-03T23:50:00Z,03.08.24,23:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-04T00:00:00Z,04.08.24,00:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-04T00:10:00Z,04.08.24,00:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-04T00:20:00Z,04.08.24,00:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-04T00:30:00Z,04.08.24,00:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-04T00:40:00Z,04.08.24,00:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-04T00:50:00Z,04.08.24,00:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-04T01:00:00Z,04.08.24,01:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-04T01:10:00Z,04.08.24,01:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-04T01:20:00Z,04.08.24,01:20:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-04T01:30:00Z,04.08.24,01:30:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-04T01:40:00Z,04.08.24,01:40:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-04T01:50:00Z,04.08.24,01:50:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-04T02:00:00Z,04.08.24,02:00:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
2024-08-04T02:10:00Z,04.08.24,02:10:00,OYA_1069 08_2024.xlsx,0,0,0,0,NA,NA,0,0
